Symbol,Price,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int",Vol/OI,IV,Time
PTON,36.22,Put,35.00,05/15/20,10,2.64,2.7,2.75,2.68,642,270,2.38,138.95%,05/05/20
W,165.88,Put,130.00,06/19/20,45,7.10,7.95,8.80,8.30,812,342,2.37,106.15%,05/05/20
BYND,100.16,Call,135.00,05/15/20,10,0.89,0.97,1.04,1.05,1541,651,2.37,133.57%,05/05/20
LYFT,26.68,Put,27.00,05/08/20,3,1.86,1.88,1.89,1.89,1568,663,2.37,178.09%,05/05/20
LYFT,26.68,Call,29.00,05/08/20,3,0.79,0.83,0.87,0.82,758,321,2.36,172.92%,05/05/20
QCOM,77.63,Call,78.00,05/08/20,3,1.13,1.17,1.20,1.13,1449,615,2.36,46.30%,05/05/20
ABBV,85.37,Call,85.00,05/08/20,3,1.19,1.46,1.74,1.66,1856,786,2.36,47.48%,05/05/20
BOX,15.72,Call,19.00,06/19/20,45,0.25,0.28,0.30,0.35,1331,567,2.35,58.78%,05/05/20
MU,45.41,Call,48.50,05/08/20,3,0.12,0.14,0.15,0.15,2178,928,2.35,61.11%,05/05/20
UBER,28.07,Put,23.00,05/15/20,10,0.52,0.53,0.54,0.52,5749,2450,2.35,130.00%,05/05/20
DIS,101.06,Put,85.00,05/08/20,3,0.18,0.2,0.21,0.20,5571,2378,2.34,115.70%,05/05/20
AMD,52.19,Put,53.00,05/08/20,3,1.52,1.58,1.64,1.60,6640,2843,2.34,60.65%,05/05/20
NOW,370.64,Call,370.00,05/08/20,3,6.30,6.9,7.50,7.00,1311,563,2.33,49.69%,05/05/20
KLAC,155.63,Call,190.00,09/18/20,136,4.40,5.5,6.60,6.25,589,254,2.32,43.91%,05/05/20
GOLD,28.19,Put,28.00,05/08/20,3,0.54,0.59,0.64,0.59,631,272,2.32,67.15%,05/05/20
MVIS,1.3,Call,3.00,05/15/20,10,0.20,0.23,0.25,0.22,6477,2787,2.32,0.00%,05/05/20
NCLH,11.18,Call,11.50,05/15/20,10,1.30,1.33,1.35,1.35,695,301,2.31,201.65%,05/05/20
NCLH,11.18,Call,14.00,05/15/20,10,0.55,0.58,0.60,0.55,722,313,2.31,190.80%,05/05/20
O,52.05,Call,60.00,06/19/20,45,0.80,0.85,0.90,0.90,842,365,2.31,44.96%,05/05/20
WYNN,79.67,Put,80.00,05/08/20,3,3.00,3.55,4.10,3.45,1153,500,2.31,113.89%,05/05/20
FB,207.07,Put,202.50,05/08/20,3,1.07,1.14,1.21,0.98,3558,1540,2.31,36.07%,05/05/20
TSLA,768.21,Put,730.00,05/08/20,3,7.20,7.45,7.70,7.50,4117,1788,2.3,79.09%,05/05/20
LULU,218.21,Call,230.00,05/08/20,3,0.16,0.3,0.44,0.34,643,281,2.29,42.40%,05/05/20
SPCE,16.62,Put,15.50,05/08/20,3,0.83,0.87,0.90,0.90,1626,710,2.29,239.78%,05/05/20
PINS,20.81,Put,19.00,05/08/20,3,0.50,0.6,0.70,0.65,2184,952,2.29,190.61%,05/05/20
SQ,66.69,Call,69.00,05/08/20,3,1.60,1.65,1.69,1.63,1143,502,2.28,106.91%,05/05/20
ET,8.22,Call,6.50,05/15/20,10,1.54,1.68,1.82,1.59,1746,765,2.28,0.00%,05/05/20
PINS,20.81,Call,23.00,05/08/20,3,0.55,0.58,0.60,0.57,4441,1944,2.28,177.09%,05/05/20
FB,207.07,Put,205.00,05/15/20,10,3.75,3.88,4.00,3.74,5083,2226,2.28,34.81%,05/05/20
AMZN,2317.8,Call,2380.00,05/08/20,3,6.15,6.65,7.15,7.00,642,283,2.27,32.48%,05/05/20
FCAU,8.23,Put,12.00,09/18/20,136,3.60,4,4.40,4.02,1260,555,2.27,61.31%,05/05/20
PINS,20.81,Put,20.00,05/08/20,3,0.90,0.95,1.00,1.00,1988,876,2.27,185.60%,05/05/20
BAC,22.66,Call,23.50,05/15/20,10,0.43,0.44,0.45,0.45,4260,1875,2.27,52.38%,05/05/20
AMZN,2317.8,Call,2350.00,05/08/20,3,12.85,13.48,14.10,13.60,2005,888,2.26,31.48%,05/05/20
NIO,3.28,Put,3.00,06/05/20,31,0.24,0.26,0.28,0.25,513,228,2.25,103.17%,05/05/20
GILD,79.14,Call,79.50,05/15/20,10,2.30,2.4,2.50,2.48,658,292,2.25,50.47%,05/05/20
WFC,26.32,Call,26.00,05/15/20,10,0.83,0.85,0.87,0.86,1001,444,2.25,39.54%,05/05/20
X,8.06,Put,8.50,05/08/20,3,0.47,0.53,0.60,0.54,2572,1141,2.25,88.37%,05/05/20
AAPL,297.56,Call,380.00,06/17/22,773,24.75,26.53,28.30,26.25,541,242,2.24,28.66%,05/05/20
SHOP,686.11,Call,730.00,05/08/20,3,16.50,17.6,18.70,18.70,597,266,2.24,142.68%,05/05/20
HP,17,Call,17.50,06/19/20,45,1.35,1.43,1.50,1.50,1030,460,2.24,71.66%,05/05/20
NCLH,11.18,Put,8.00,05/08/20,3,0.10,0.13,0.15,0.15,1158,520,2.23,309.52%,05/05/20
SNAP,17.51,Call,18.00,05/08/20,3,0.21,0.22,0.22,0.22,9792,4391,2.23,65.37%,05/05/20
BA,125.4,Call,136.00,05/08/20,3,0.88,0.94,1.00,0.94,891,402,2.22,91.42%,05/05/20
NCLH,11.18,Call,13.00,05/15/20,10,0.75,0.85,0.95,0.81,904,407,2.22,195.61%,05/05/20
SBUX,72.9,Call,74.00,05/15/20,10,1.18,1.21,1.23,1.25,1018,459,2.22,35.76%,05/05/20
SHOP,686.11,Put,500.00,05/08/20,3,0.75,0.78,0.80,0.75,1145,516,2.22,173.33%,05/05/20
GNPX,3.5,Put,2.50,05/15/20,10,0.15,0.18,0.20,0.15,795,359,2.21,256.00%,05/05/20
GNW,3.35,Put,3.00,05/15/20,10,0.19,0.21,0.22,0.22,885,400,2.21,176.98%,05/05/20
GS,178.3,Put,175.00,05/08/20,3,1.42,1.61,1.79,1.75,726,330,2.2,49.06%,05/05/20
AMZN,2317.8,Put,2265.00,05/08/20,3,8.35,8.98,9.60,9.10,901,410,2.2,33.77%,05/05/20
ZM,144.82,Call,150.00,05/08/20,3,1.95,2.1,2.25,2.10,4208,1910,2.2,78.52%,05/05/20
BA,125.4,Call,135.00,05/08/20,3,1.03,1.09,1.15,1.09,6869,3128,2.2,90.95%,05/05/20
SPCE,16.62,Call,18.00,05/08/20,3,0.66,0.68,0.70,0.69,11917,5409,2.2,201.82%,05/05/20
TSLA,768.21,Call,1210.00,05/08/20,3,0.01,0.06,0.10,0.10,612,279,2.19,176.05%,05/05/20
TSLA,768.21,Put,735.00,05/08/20,3,8.20,8.6,9.00,8.70,1923,878,2.19,78.54%,05/05/20
SHOP,686.11,Call,690.00,05/08/20,3,28.50,31.25,34.00,32.20,605,277,2.18,137.02%,05/05/20
ATVI,68.53,Call,69.00,05/15/20,10,2.43,2.55,2.66,2.51,1007,462,2.18,60.09%,05/05/20
NFLX,424.68,Put,430.00,05/08/20,3,9.75,10.4,11.05,10.26,1279,588,2.18,47.39%,05/05/20
NRZ,6.52,Put,4.00,01/15/21,255,0.65,0.73,0.80,0.60,800,368,2.17,93.11%,05/05/20
WLL,1.19,Call,0.50,05/08/20,3,0.48,0.59,0.70,0.66,1060,488,2.17,0.00%,05/05/20
NFLX,424.68,Put,405.00,05/08/20,3,1.51,1.6,1.69,1.57,2481,1142,2.17,51.65%,05/05/20
C,43.95,Call,46.00,05/08/20,3,0.35,0.37,0.39,0.38,2941,1353,2.17,68.71%,05/05/20
EA,119.61,Call,123.00,05/08/20,3,2.25,2.62,2.98,2.51,557,258,2.16,90.57%,05/05/20
INTC,58.75,Put,60.00,02/19/21,290,7.45,8.73,10.00,8.70,730,338,2.16,40.13%,05/05/20
SHOP,686.11,Call,850.00,05/08/20,3,1.70,2.05,2.40,2.35,951,440,2.16,147.32%,05/05/20
COUP,189.73,Put,170.00,05/15/20,10,1.70,1.85,2.00,1.85,999,462,2.16,69.33%,05/05/20
BYND,100.16,Call,160.00,05/08/20,3,0.00,0.09,0.18,0.18,1024,475,2.16,245.64%,05/05/20
BYD,15.46,Put,15.00,06/19/20,45,1.50,1.53,1.55,1.51,1334,617,2.16,81.98%,05/05/20
NCLH,11.18,Call,12.50,05/15/20,10,0.95,0.98,1.00,0.97,1355,626,2.16,197.98%,05/05/20
AAPL,297.56,Put,290.00,05/08/20,3,1.27,1.33,1.38,1.32,23264,10787,2.16,37.91%,05/05/20
NCLH,11.18,Put,16.00,05/08/20,3,4.60,4.9,5.20,5.00,1114,519,2.15,311.20%,05/05/20
SQ,66.69,Call,67.00,05/15/20,10,3.10,3.18,3.25,3.15,1172,546,2.15,74.62%,05/05/20
W,165.88,Call,170.00,05/08/20,3,5.90,6.2,6.50,7.70,1689,787,2.15,158.40%,05/05/20
ATVI,68.53,Call,72.00,05/08/20,3,1.16,1.19,1.21,1.17,3241,1506,2.15,99.76%,05/05/20
CCL,13.09,Call,14.00,05/08/20,3,0.25,0.28,0.30,0.30,5483,2546,2.15,134.19%,05/05/20
SBUX,72.9,Call,73.00,05/08/20,3,0.78,0.87,0.96,0.97,838,392,2.14,38.49%,05/05/20
BA,125.4,Call,150.00,05/22/20,17,1.80,1.88,1.95,1.87,618,290,2.13,80.38%,05/05/20
GOOGL,1349.02,Call,1360.00,05/08/20,3,7.10,9.4,11.70,10.00,644,303,2.13,30.19%,05/05/20
TWO,4.54,Put,3.00,12/18/20,227,0.55,0.63,0.70,0.55,700,328,2.13,103.17%,05/05/20
ABBV,85.37,Call,95.00,08/21/20,108,1.75,1.95,2.14,1.99,2270,1064,2.13,27.72%,05/05/20
TSLA,768.21,Call,855.00,05/08/20,3,2.21,2.39,2.56,2.35,1045,494,2.12,84.98%,05/05/20
PINS,20.81,Call,26.00,05/08/20,3,0.15,0.18,0.20,0.18,1049,494,2.12,188.60%,05/05/20
CCL,13.09,Put,13.50,05/08/20,3,0.80,0.85,0.90,0.87,4855,2289,2.12,134.29%,05/05/20
TSLA,768.21,Call,900.00,05/29/20,24,17.75,18.28,18.80,18.55,534,253,2.11,75.02%,05/05/20
DIS,101.06,Put,95.00,05/22/20,17,2.32,2.54,2.75,2.51,770,365,2.11,59.12%,05/05/20
NFLX,424.68,Put,410.00,05/08/20,3,2.34,2.57,2.80,2.39,2855,1351,2.11,50.26%,05/05/20
INTC,58.75,Call,53.00,05/08/20,3,5.70,5.8,5.90,5.82,870,415,2.1,67.40%,05/05/20
TSLA,768.21,Put,725.00,05/08/20,3,6.05,6.4,6.75,6.52,1888,899,2.1,80.07%,05/05/20
PTON,36.22,Call,38.00,05/08/20,3,2.03,2.07,2.11,2.07,1922,916,2.1,214.29%,05/05/20
ATVI,68.53,Put,59.00,05/15/20,10,0.19,0.24,0.29,0.25,785,376,2.09,64.79%,05/05/20
MA,273.98,Call,282.50,05/08/20,3,1.66,1.82,1.98,1.91,1088,521,2.09,50.31%,05/05/20
SQ,66.69,Put,57.50,05/08/20,3,0.23,0.27,0.30,0.30,1805,865,2.09,123.63%,05/05/20
SU,16.57,Call,28.00,01/15/21,255,0.08,0.3,0.51,0.24,1503,723,2.08,42.23%,05/05/20
RCL,37.2,Put,40.00,05/08/20,3,3.65,3.75,3.85,3.85,2270,1091,2.08,155.78%,05/05/20
AMZN,2317.8,Put,2320.00,05/08/20,3,23.80,26.5,29.20,27.40,2368,1140,2.08,31.50%,05/05/20
PAGS,27.18,Put,25.00,05/15/20,10,0.40,0.53,0.65,0.51,809,390,2.07,77.14%,05/05/20
BA,125.4,Put,122.00,05/08/20,3,2.52,2.68,2.84,2.70,1240,600,2.07,93.63%,05/05/20
AMZN,2317.8,Put,2260.00,05/08/20,3,6.70,8.25,9.80,8.55,1255,606,2.07,34.68%,05/05/20
NVDA,293.74,Call,302.50,05/08/20,3,1.42,1.65,1.89,1.75,2535,1225,2.07,45.77%,05/05/20
UAL,24.12,Call,26.00,05/08/20,3,0.35,0.38,0.40,0.37,2664,1285,2.07,116.29%,05/05/20
MSFT,180.76,Call,185.00,05/08/20,3,0.58,0.63,0.68,0.58,32714,15780,2.07,30.68%,05/05/20
SBUX,72.9,Put,76.00,05/15/20,10,3.80,4.15,4.50,3.85,620,301,2.06,39.45%,05/05/20
MA,273.98,Call,277.50,05/08/20,3,3.10,3.25,3.40,3.40,816,396,2.06,49.65%,05/05/20
WEN,18.81,Call,19.00,05/15/20,10,0.85,0.93,1.00,0.95,964,469,2.06,83.31%,05/05/20
NFLX,424.68,Call,425.00,05/08/20,3,6.75,7,7.25,7.15,4216,2045,2.06,47.42%,05/05/20
MELI,620.94,Call,700.00,05/08/20,3,3.00,3.15,3.30,3.36,786,384,2.05,107.18%,05/05/20
QD,1.48,Call,4.00,06/18/21,409,0.15,0.25,0.35,0.30,1047,511,2.05,112.62%,05/05/20
CHGG,57.92,Put,35.00,05/15/20,10,0.10,0.13,0.15,0.13,1344,655,2.05,160.05%,05/05/20
TSLA,768.21,Put,705.00,05/08/20,3,3.50,3.65,3.80,3.59,1489,725,2.05,83.72%,05/05/20
NVDA,293.74,Call,315.00,05/08/20,3,0.28,0.35,0.42,0.38,1506,734,2.05,50.32%,05/05/20
NFLX,424.68,Call,445.00,05/08/20,3,1.51,1.67,1.82,1.68,2395,1166,2.05,51.34%,05/05/20
ATUS,23.53,Put,10.00,01/15/21,255,0.15,0.35,0.55,0.25,700,343,2.04,68.96%,05/05/20
AMZN,2317.8,Put,2250.00,05/08/20,3,6.00,6.58,7.15,6.59,2703,1324,2.04,34.66%,05/05/20
AAL,9.51,Call,10.00,05/08/20,3,0.26,0.27,0.27,0.26,10952,5356,2.04,131.64%,05/05/20
MSFT,180.76,Put,175.00,06/05/20,31,4.45,4.55,4.65,4.38,594,293,2.03,33.67%,05/05/20
GOOGL,1349.02,Call,1390.00,05/15/20,10,9.80,10.4,11.00,10.01,711,351,2.03,27.94%,05/05/20
FB,207.07,Call,207.50,05/08/20,3,2.43,2.52,2.60,2.61,5395,2655,2.03,37.47%,05/05/20
WMT,124.73,Call,127.00,05/15/20,10,0.98,1.06,1.14,0.98,793,392,2.02,22.71%,05/05/20
NCLH,11.18,Put,12.50,05/08/20,3,1.70,1.75,1.80,1.75,2662,1327,2.01,222.09%,05/05/20
CVS,61.21,Call,67.00,05/08/20,3,0.15,0.26,0.37,0.23,856,427,2,79.30%,05/05/20
ECL,193.32,Call,220.00,06/12/20,38,0.05,1.22,2.40,2.22,1000,500,2,39.81%,05/05/20
ECL,193.32,Put,220.00,06/12/20,38,26.50,28.75,31.00,28.72,1000,500,2,40.56%,05/05/20
WFC,26.32,Call,26.00,05/08/20,3,0.54,0.55,0.57,0.56,1021,511,2,39.83%,05/05/20
SPCE,16.62,Call,17.50,05/08/20,3,0.84,0.87,0.89,0.83,1986,993,2,197.89%,05/05/20
TSLA,768.21,Call,860.00,05/08/20,3,2.00,2.14,2.28,2.10,2447,1223,2,86.04%,05/05/20
SPCE,16.62,Call,17.00,05/08/20,3,1.04,1.05,1.05,1.04,2821,1409,2,200.92%,05/05/20
ET,8.22,Call,7.50,05/08/20,3,0.57,0.7,0.82,0.70,4225,2109,2,50.97%,05/05/20
BAC,22.66,Call,23.50,05/08/20,3,0.16,0.17,0.17,0.18,19915,9938,2,58.57%,05/05/20
AMD,52.19,Call,54.00,05/08/20,3,0.42,0.43,0.44,0.43,24100,12043,2,57.60%,05/05/20
ROKU,123.49,Call,127.00,05/08/20,3,6.30,6.43,6.55,6.45,581,292,1.99,178.54%,05/05/20
TEAM,169.58,Put,140.00,06/19/20,45,2.05,2.28,2.50,1.88,671,338,1.99,50.29%,05/05/20
FE,41.68,Call,37.00,05/15/20,10,4.60,4.7,4.80,5.10,773,388,1.99,73.20%,05/05/20
BMY,61.36,Call,62.00,05/08/20,3,0.47,0.62,0.76,0.71,981,492,1.99,44.60%,05/05/20
MSFT,180.76,Call,187.50,05/08/20,3,0.21,0.26,0.30,0.26,7990,4017,1.99,31.81%,05/05/20
CVNA,86,Call,105.00,05/15/20,10,1.15,1.78,2.40,1.47,593,299,1.98,117.65%,05/05/20
ABBV,85.37,Call,86.00,05/15/20,10,1.48,1.59,1.70,1.65,709,358,1.98,34.20%,05/05/20
UNH,293.04,Call,300.00,05/08/20,3,0.80,1.05,1.29,1.10,892,451,1.98,32.97%,05/05/20
BAC,22.66,Put,23.50,05/15/20,10,1.23,1.26,1.28,1.26,1468,741,1.98,50.83%,05/05/20
AMD,52.19,Put,52.00,05/08/20,3,1.02,1.04,1.05,1.04,7496,3792,1.98,60.26%,05/05/20
EA,119.61,Call,124.00,05/08/20,3,1.10,2.93,4.75,1.74,576,292,1.97,79.52%,05/05/20
WBA,42.02,Call,42.50,05/08/20,3,0.60,0.62,0.63,0.62,592,300,1.97,54.72%,05/05/20
C,43.95,Call,48.50,05/15/20,10,0.36,0.39,0.41,0.35,894,454,1.97,57.81%,05/05/20
RCL,37.2,Put,38.00,05/08/20,3,2.15,2.38,2.60,2.52,952,484,1.97,154.42%,05/05/20
BYND,100.16,Put,85.00,05/08/20,3,1.25,1.33,1.41,1.30,2583,1310,1.97,183.13%,05/05/20
VIAC,15.26,Put,16.00,05/15/20,10,1.37,1.5,1.63,1.57,3213,1633,1.97,113.21%,05/05/20
ET,8.22,Put,7.50,05/15/20,10,0.25,0.26,0.27,0.26,3372,1713,1.97,105.64%,05/05/20
WFC,26.32,Call,32.00,06/05/20,31,0.07,0.12,0.17,0.12,506,258,1.96,45.35%,05/05/20
BYND,100.16,Call,155.00,05/08/20,3,0.19,0.21,0.23,0.21,512,261,1.96,237.40%,05/05/20
JPM,92,Call,95.50,05/08/20,3,0.36,0.46,0.57,0.50,531,271,1.96,50.34%,05/05/20
AAPL,297.56,Call,300.00,06/05/20,31,8.85,9.1,9.35,9.54,836,427,1.96,30.42%,05/05/20
AMZN,2317.8,Call,2360.00,05/08/20,3,6.90,9,11.10,11.50,845,431,1.96,32.56%,05/05/20
GLW,20.67,Put,20.00,05/15/20,10,0.33,0.34,0.35,0.33,1353,691,1.96,45.43%,05/05/20
GM,21.26,Put,21.00,05/15/20,10,1.03,1.05,1.07,1.04,3867,1977,1.96,83.86%,05/05/20
MSFT,180.76,Call,182.50,05/15/20,10,2.80,2.93,3.05,2.85,7838,4000,1.96,30.24%,05/05/20
GOOGL,1349.02,Call,1350.00,05/08/20,3,12.50,14.8,17.10,15.00,713,366,1.95,31.58%,05/05/20
SQ,66.69,Put,61.00,05/08/20,3,0.61,0.68,0.74,0.70,954,489,1.95,113.60%,05/05/20
DIS,101.06,Put,103.00,05/15/20,10,5.00,5.23,5.45,5.05,1540,788,1.95,59.81%,05/05/20
NFLX,424.68,Call,455.00,05/08/20,3,0.74,0.87,1.00,0.74,3258,1675,1.95,53.35%,05/05/20
AAPL,297.56,Put,287.50,05/08/20,3,0.88,0.99,1.09,0.88,8894,4568,1.95,38.67%,05/05/20
GE,6.2,Call,5.50,05/08/20,3,0.68,0.72,0.75,0.71,661,340,1.94,81.34%,05/05/20
BYND,100.16,Call,135.00,05/08/20,3,0.56,0.61,0.65,0.58,1339,690,1.94,212.12%,05/05/20
BG,37.94,Put,35.00,05/15/20,10,0.60,0.73,0.85,0.70,1297,672,1.93,75.06%,05/05/20
NVDA,293.74,Call,307.50,05/08/20,3,0.75,0.86,0.97,0.92,1021,533,1.92,46.86%,05/05/20
TSN,56.99,Call,55.00,05/15/20,10,2.80,2.95,3.10,3.06,619,324,1.91,51.07%,05/05/20
PLNT,57.08,Put,45.00,08/21/20,108,4.70,4.85,5.00,5.10,781,409,1.91,92.41%,05/05/20
BABA,195.02,Call,195.00,05/29/20,24,7.75,7.93,8.10,7.90,882,461,1.91,39.16%,05/05/20
PTON,36.22,Call,45.00,05/08/20,3,0.47,0.48,0.49,0.48,1094,574,1.91,209.20%,05/05/20
SPG,60.55,Call,90.00,06/19/20,45,0.23,0.39,0.54,0.43,1113,582,1.91,70.59%,05/05/20
DRI,68.99,Call,80.00,06/19/20,45,2.25,2.5,2.75,2.95,600,316,1.9,68.42%,05/05/20
HAL,9.86,Put,9.00,07/17/20,73,0.95,0.99,1.03,0.95,700,368,1.9,80.59%,05/05/20
SWKS,104.71,Call,108.00,05/08/20,3,0.05,0.38,0.70,0.59,791,416,1.9,45.91%,05/05/20
AMZN,2317.8,Put,2230.00,05/08/20,3,3.50,4.08,4.65,4.28,842,442,1.9,36.00%,05/05/20
BA,125.4,Put,129.00,05/08/20,3,5.95,6.18,6.40,6.30,958,505,1.9,92.84%,05/05/20
CF,27.31,Call,32.50,06/19/20,45,0.29,0.34,0.39,0.39,517,274,1.89,47.62%,05/05/20
ROKU,123.49,Put,123.00,05/08/20,3,7.60,7.73,7.85,7.74,538,285,1.89,179.44%,05/05/20
W,165.88,Call,175.00,01/15/21,255,39.50,41.35,43.20,48.23,504,268,1.88,94.14%,05/05/20
CLX,203.48,Call,210.00,05/15/20,10,1.30,1.43,1.55,1.39,1134,604,1.88,27.61%,05/05/20
LITE,82.04,Call,85.00,05/08/20,3,0.30,0.5,0.70,0.45,512,274,1.87,49.03%,05/05/20
UBER,28.07,Put,28.50,05/08/20,3,1.62,1.71,1.80,1.83,513,276,1.86,157.28%,05/05/20
CVS,61.21,Put,61.00,05/08/20,3,1.03,1.36,1.69,1.56,522,280,1.86,75.40%,05/05/20
AMZN,2317.8,Put,2310.00,05/08/20,3,19.00,22.5,26.00,23.45,560,301,1.86,32.61%,05/05/20
MOS,11.78,Call,15.00,06/19/20,45,0.14,0.25,0.35,0.22,714,383,1.86,64.27%,05/05/20
ET,8.22,Call,6.00,06/19/20,45,1.82,2.04,2.25,2.10,901,484,1.86,39.32%,05/05/20
RCL,37.2,Put,34.00,05/08/20,3,0.00,0.49,0.98,0.94,1354,727,1.86,169.37%,05/05/20
GE,6.2,Put,7.00,05/08/20,3,0.79,0.82,0.85,0.83,1813,976,1.86,105.57%,05/05/20
SFM,22.26,Call,25.00,05/15/20,10,0.20,0.23,0.25,0.21,2363,1271,1.86,68.07%,05/05/20
MVIS,1.3,Call,1.00,05/15/20,10,0.50,0.53,0.55,0.54,17157,9238,1.86,505.27%,05/05/20
MCD,179.24,Put,170.00,05/08/20,3,0.36,0.65,0.94,0.36,739,400,1.85,46.29%,05/05/20
ET,8.22,Call,4.00,05/15/20,10,4.05,4.18,4.30,4.20,938,508,1.85,0.00%,05/05/20
GLUU,8.31,Call,10.00,01/21/22,626,1.85,2.15,2.45,2.18,1508,813,1.85,62.20%,05/05/20
ET,8.22,Call,5.50,05/08/20,3,2.46,2.61,2.75,2.69,1627,881,1.85,0.00%,05/05/20
BYND,100.16,Call,140.00,05/08/20,3,0.40,0.41,0.42,0.40,1724,931,1.85,214.69%,05/05/20
XOM,44.83,Put,44.00,05/08/20,3,0.49,0.52,0.55,0.50,1821,984,1.85,53.12%,05/05/20
TSLA,768.21,Put,770.00,05/15/20,10,39.75,40.3,40.85,40.35,958,520,1.84,78.02%,05/05/20
AAPL,297.56,Call,297.50,05/15/20,10,5.50,5.68,5.85,5.85,4530,2467,1.84,29.36%,05/05/20
JBLU,8.29,Call,9.00,01/15/21,255,2.05,2.15,2.25,2.25,539,294,1.83,91.13%,05/05/20
APA,11.78,Call,13.50,05/08/20,3,0.11,0.2,0.29,0.18,795,435,1.83,163.14%,05/05/20
AMZN,2317.8,Put,2240.00,05/08/20,3,4.20,4.95,5.70,5.63,984,539,1.83,35.99%,05/05/20
SHAK,49.22,Call,60.00,06/19/20,45,1.05,1.13,1.20,1.16,1436,784,1.83,61.64%,05/05/20
ET,8.22,Call,4.00,01/15/21,255,4.00,4.15,4.30,4.15,1945,1063,1.83,12.64%,05/05/20
OXY,15.32,Put,16.50,05/08/20,3,1.47,1.6,1.73,1.64,871,479,1.82,162.75%,05/05/20
NVTA,16.67,Call,20.00,05/15/20,10,0.20,0.23,0.25,0.25,1106,609,1.82,106.22%,05/05/20
LUV,26.42,Call,27.50,05/08/20,3,0.30,0.38,0.45,0.38,1323,728,1.82,82.77%,05/05/20
ZM,144.82,Call,148.00,05/08/20,3,2.60,2.8,3.00,2.80,538,298,1.81,79.22%,05/05/20
ADBE,356.13,Call,360.00,05/08/20,3,2.94,3.42,3.90,3.10,582,321,1.81,36.86%,05/05/20
SPLK,143.62,Call,145.00,05/15/20,10,3.90,4.15,4.40,4.20,587,324,1.81,50.76%,05/05/20
NCLH,11.18,Put,11.50,05/15/20,10,1.55,1.6,1.65,1.62,594,329,1.81,195.42%,05/05/20
BYND,100.16,Put,70.00,05/08/20,3,0.10,0.14,0.18,0.15,1061,587,1.81,203.00%,05/05/20
GIS,59.81,Put,57.50,05/15/20,10,0.40,0.44,0.47,0.33,1210,667,1.81,29.30%,05/05/20
ET,8.22,Call,6.50,05/08/20,3,1.57,1.66,1.74,1.59,1552,858,1.81,0.00%,05/05/20
SDC,6.75,Put,5.00,10/16/20,164,1.25,1.28,1.30,1.30,1649,910,1.81,137.81%,05/05/20
CAR,13.88,Call,20.00,06/19/20,45,0.40,0.58,0.75,0.55,2547,1410,1.81,107.17%,05/05/20
DIS,101.06,Put,96.00,05/15/20,10,2.30,2.43,2.55,2.37,5956,3283,1.81,68.65%,05/05/20
ATVI,68.53,Call,70.00,05/08/20,3,1.75,1.78,1.80,1.75,12074,6682,1.81,96.28%,05/05/20
W,165.88,Put,120.00,08/21/20,108,12.90,13.45,14.00,13.53,530,295,1.8,103.70%,05/05/20
DIS,101.06,Put,98.50,05/08/20,3,2.25,2.34,2.44,2.44,710,394,1.8,99.23%,05/05/20
SHAK,49.22,Put,51.00,05/08/20,3,2.05,2.2,2.35,2.29,728,405,1.8,66.22%,05/05/20
CVX,92.89,Call,98.00,05/08/20,3,0.00,0.18,0.35,0.19,842,468,1.8,46.11%,05/05/20
DIS,101.06,Call,106.00,05/15/20,10,1.96,2.22,2.47,2.16,1113,617,1.8,60.89%,05/05/20
TSLA,768.21,Call,815.00,05/08/20,3,6.00,6.28,6.55,6.60,1320,733,1.8,79.36%,05/05/20
AAL,9.51,Call,9.00,05/08/20,3,0.75,0.77,0.79,0.78,1341,743,1.8,144.15%,05/05/20
HD,225.61,Put,220.00,05/08/20,3,0.67,0.96,1.24,1.23,869,485,1.79,41.11%,05/05/20
AMZN,2317.8,Call,2330.00,05/08/20,3,17.00,19.45,21.90,21.17,1109,620,1.79,31.79%,05/05/20
ATVI,68.53,Put,62.00,05/08/20,3,0.30,0.32,0.34,0.33,1359,758,1.79,94.26%,05/05/20
TTWO,125.28,Put,90.00,09/18/20,136,2.05,2.28,2.50,2.25,556,313,1.78,50.34%,05/05/20
TSLA,768.21,Call,880.00,05/08/20,3,1.35,1.38,1.40,1.29,1305,735,1.78,89.34%,05/05/20
SUN,24.99,Call,22.50,05/15/20,10,2.15,2.38,2.60,2.33,1373,770,1.78,39.41%,05/05/20
ET,8.22,Call,6.50,05/22/20,17,1.50,1.64,1.78,1.57,1535,864,1.78,18.21%,05/05/20
SQ,66.69,Call,67.00,05/08/20,3,2.44,2.5,2.55,2.57,1809,1015,1.78,112.51%,05/05/20
ET,8.22,Call,8.50,05/22/20,17,0.26,0.28,0.30,0.25,648,366,1.77,51.64%,05/05/20
AAPL,297.56,Put,305.00,05/15/20,10,8.50,9.75,11.00,10.80,1478,837,1.77,32.62%,05/05/20
NCLH,11.18,Call,13.50,05/15/20,10,0.60,0.65,0.70,0.70,2048,1159,1.77,197.58%,05/05/20
TSLA,768.21,Put,760.00,05/15/20,10,34.80,35.35,35.90,34.05,584,332,1.76,75.66%,05/05/20
DIS,101.06,Put,93.50,05/08/20,3,0.70,0.88,1.05,1.00,887,503,1.76,101.91%,05/05/20
VZ,56.51,Call,54.00,05/08/20,3,2.38,2.6,2.82,2.61,1080,613,1.76,39.34%,05/05/20
